"condition","grain","movName","iteration","max_peakiness","min_peakiness","peakiness"
"Uninterrupted","f","Corn",626,0.000323268893332479,5.24528957172599e-05,6.16303235335214
"Interrupted","f","Corn",626,0.000307071253984128,5.35883104854932e-05,5.73019099132178
"Jumbled","f","Corn",626,0.000313081624286627,5.24657536716697e-05,5.96735207971832
"Uninterrupted","c","3Iron",627,0.000108520414981249,2.98969883333201e-05,3.62981092849088
"Interrupted","c","3Iron",627,0.000119418359856503,3.07526030347146e-05,3.88319517933813
"Jumbled","c","3Iron",627,0.000101174295522509,3.08178315482231e-05,3.28297905594668
"Uninterrupted","f","3Iron",627,0.000260252765043416,4.88378019243397e-05,5.32892052444546
"Interrupted","f","3Iron",627,0.000291217207104662,5.04106905656161e-05,5.77689382623324
"Jumbled","f","3Iron",627,0.000315035519143086,4.96942531172613e-05,6.33947588264805
"Uninterrupted","c","Corn",627,0.000148099950946721,3.11733290590484e-05,4.75085450983406
"Interrupted","c","Corn",627,0.000146889391980962,3.24278114367413e-05,4.52973498589342
"Jumbled","c","Corn",627,0.000130741415057069,3.23607918002543e-05,4.04011792616401
"Uninterrupted","f","Corn",627,0.000347685415780404,5.24528957172599e-05,6.62852662424118
"Interrupted","f","Corn",627,0.000323346876549816,5.35883104854932e-05,6.03390690283749
"Jumbled","f","Corn",627,0.000322086011281736,5.24657536716697e-05,6.13897616524005
"Uninterrupted","c","3Iron",628,0.000130304459490709,2.98969883333201e-05,4.35844768168455
"Interrupted","c","3Iron",628,0.000115552704778933,3.07526030347146e-05,3.75749345993551
"Jumbled","c","3Iron",628,0.000122336714065713,3.08178315482231e-05,3.96967300811814
"Uninterrupted","f","3Iron",628,0.000345354538512411,4.88378019243397e-05,7.07145950277286
"Interrupted","f","3Iron",628,0.000301436491504094,5.04106905656161e-05,5.97961440563356
"Jumbled","f","3Iron",628,0.000293927656358937,4.96942531172613e-05,5.91472127904546
"Uninterrupted","c","Corn",628,0.000117200787137565,3.11733290590484e-05,3.75964937577132
"Interrupted","c","Corn",628,0.000122189226627098,3.24278114367413e-05,3.76803802703303
"Jumbled","c","Corn",628,0.000108429795951851,3.23607918002543e-05,3.35065336537898
"Uninterrupted","f","Corn",628,0.000315535581357679,5.24528957172599e-05,6.01559889197595
"Interrupted","f","Corn",628,0.000344892243356415,5.35883104854932e-05,6.43596038449057
"Jumbled","f","Corn",628,0.000325526456609788,5.24657536716697e-05,6.20455123254171
"Uninterrupted","c","3Iron",629,0.000117872573652218,2.98969883333201e-05,3.94262366289414
"Interrupted","c","3Iron",629,0.000122990929965724,3.07526030347146e-05,3.99936648702185
"Jumbled","c","3Iron",629,0.000144426815610641,3.06863182281792e-05,4.70655405893608
"Uninterrupted","f","3Iron",629,0.000267569733111879,4.88378019243397e-05,5.47874233828956
"Interrupted","f","3Iron",629,0.000261772726288745,5.04106905656161e-05,5.19280183134991
"Jumbled","f","3Iron",629,0.000371332072106973,4.96942531172613e-05,7.47233430052277
"Uninterrupted","c","Corn",629,0.000149123682153428,3.11733290590484e-05,4.78369448033472
"Interrupted","c","Corn",629,0.000152748074983438,3.22128055804142e-05,4.74184325864217
"Jumbled","c","Corn",629,0.0001781873814576,3.21460706675389e-05,5.5430532490409
"Uninterrupted","f","Corn",629,0.000293590560864462,5.36593827388493e-05,5.47137417314909
"Interrupted","f","Corn",629,0.00034597155126176,5.35883104854932e-05,6.45610111845973
"Jumbled","f","Corn",629,0.000290143815132475,5.24657536716697e-05,5.53015624150171
"Uninterrupted","c","3Iron",630,0.000109862385522857,2.98969883333201e-05,3.67469740757853
"Interrupted","c","3Iron",630,0.000144861750645399,3.07526030347146e-05,4.71055248500018
"Jumbled","c","3Iron",630,0.000122205766447748,3.08178315482231e-05,3.96542392207326
"Uninterrupted","f","3Iron",630,0.000283133670923161,4.88378019243397e-05,5.79742862632918
"Interrupted","f","3Iron",630,0.00028129099987678,5.04106905656161e-05,5.5799870368894
"Jumbled","f","3Iron",630,0.000289077533792399,4.96942531172613e-05,5.8171220142956
"Uninterrupted","c","Corn",630,0.00013331418976091,3.11733290590484e-05,4.27654645124321
"Interrupted","c","Corn",630,0.000111533594671814,3.24278114367413e-05,3.43944255656564
"Jumbled","c","Corn",630,0.000127100618067738,3.23607918002543e-05,3.92761150135822
"Uninterrupted","f","Corn",630,0.000333530121481633,5.24528957172599e-05,6.35865983985861
"Interrupted","f","Corn",630,0.000348362267682721,5.35883104854932e-05,6.50071376624246
"Jumbled","f","Corn",630,0.000307004204252539,5.24657536716697e-05,5.85151613705521
"Uninterrupted","c","3Iron",631,0.000116051080938754,2.98969883333201e-05,3.88169803743795
"Interrupted","c","3Iron",631,0.000147907376382382,3.05433807940322e-05,4.84253453734503
"Jumbled","c","3Iron",631,0.000110872037807135,3.08178315482231e-05,3.59765863583375
"Uninterrupted","f","3Iron",631,0.000329590602829837,4.88378019243397e-05,6.74867806991896
"Interrupted","f","3Iron",631,0.000307423508354087,5.04106905656161e-05,6.09837923076922
"Jumbled","f","3Iron",631,0.000269438376323143,4.96942531172613e-05,5.42192224294752
"Uninterrupted","c","Corn",631,0.000112299785134762,3.12459163971732e-05,3.59406277951001
"Interrupted","c","Corn",631,0.00010699083470399,3.24278114367413e-05,3.29935416433216
"Jumbled","c","Corn",631,0.000128811018309188,3.23607918002543e-05,3.98046559256859
"Uninterrupted","f","Corn",631,0.000339753234709934,5.24528957172599e-05,6.47730177836753
"Interrupted","f","Corn",631,0.000336568969932342,5.35883104854932e-05,6.28064155938363
"Jumbled","f","Corn",631,0.000346370314855686,5.24657536716697e-05,6.60183625729021
"Uninterrupted","c","3Iron",632,0.000130357966647514,2.98969883333201e-05,4.36023739897005
"Interrupted","c","3Iron",632,0.000125251411170253,3.07526030347146e-05,4.07287184856724
"Jumbled","c","3Iron",632,0.000107993348483296,3.08178315482231e-05,3.50424877604741
"Uninterrupted","f","3Iron",632,0.000286830350648431,5.00628601899873e-05,5.72940398450902
"Interrupted","f","3Iron",632,0.000309433487266885,5.04106905656161e-05,6.13825130731183
"Jumbled","f","3Iron",632,0.000311852584429812,4.96942531172613e-05,6.27542552443534
"Uninterrupted","c","Corn",632,8.89075862260687e-05,3.12459163971732e-05,2.84541458461151
"Interrupted","c","Corn",632,0.000149991648043123,3.24278114367413e-05,4.62540151177702
"Jumbled","c","Corn",632,0.000121284895392715,3.23607918002543e-05,3.74789640937532
"Uninterrupted","f","Corn",632,0.000307722219647277,5.24528957172599e-05,5.86663930445348
"Interrupted","f","Corn",632,0.000280376326941381,5.47897947726824e-05,5.11730931106122
"Jumbled","f","Corn",632,0.000333874213059713,5.24657536716697e-05,6.36365990564237
"Uninterrupted","c","3Iron",633,0.000152794453632814,2.98969883333201e-05,5.11069716886919
"Interrupted","c","3Iron",633,0.000108133686133745,3.07526030347146e-05,3.51624498295899
"Jumbled","c","3Iron",633,0.000126451164255964,3.06863182281792e-05,4.12076689408259
"Uninterrupted","f","3Iron",633,0.000286328690859495,4.88378019243397e-05,5.86284966925988
"Interrupted","f","3Iron",633,0.000277069780130643,5.04106905656161e-05,5.49625043858505
"Jumbled","f","3Iron",633,0.000310679024587901,4.96942531172613e-05,6.25180991964616
"Uninterrupted","c","Corn",633,0.000143518384817036,3.11733290590484e-05,4.60388380545382
"Interrupted","c","Corn",633,0.000138853092575023,3.24278114367413e-05,4.2819137778043
"Jumbled","c","Corn",633,0.000135102063621224,3.23607918002543e-05,4.17486891096907
"Uninterrupted","f","Corn",633,0.000327285965836215,5.24528957172599e-05,6.23961673346701
"Interrupted","f","Corn",633,0.000354559054954054,5.35883104854932e-05,6.6163506880859
"Jumbled","f","Corn",633,0.000308556334177844,5.24657536716697e-05,5.88109981434342
"Uninterrupted","c","3Iron",634,0.000144743261592983,2.98969883333201e-05,4.84139940716594
"Interrupted","c","3Iron",634,0.000103762868171232,3.07526030347146e-05,3.3741165928003
"Jumbled","c","3Iron",634,0.000109520160929497,3.08178315482231e-05,3.55379192588947
"Uninterrupted","f","3Iron",634,0.000352183525618662,4.88378019243397e-05,7.2112894467337
"Interrupted","f","3Iron",634,0.000277306233968022,5.04106905656161e-05,5.50094098804443
"Jumbled","f","3Iron",634,0.000268855435132253,4.96942531172613e-05,5.41019168751459
"Uninterrupted","c","Corn",634,0.000117860102151048,3.11733290590484e-05,3.78079934702508
"Interrupted","c","Corn",634,0.000106644693073368,3.24278114367413e-05,3.28867994318412
"Jumbled","c","Corn",634,0.000150056834941702,3.21460706675389e-05,4.66796817855655
"Uninterrupted","f","Corn",634,0.000334460352757419,5.24528957172599e-05,6.376394442745
"Interrupted","f","Corn",634,0.000299450594693756,5.35883104854932e-05,5.58798349828215
"Jumbled","f","Corn",634,0.000321861504895129,5.24657536716697e-05,6.13469706180791
"Uninterrupted","c","3Iron",635,9.39181089876864e-05,2.9942282918096e-05,3.13663821975731
"Interrupted","c","3Iron",635,0.00010428029442288,3.07526030347146e-05,3.39094203847281
"Jumbled","c","3Iron",635,0.000121877886128671,3.08178315482231e-05,3.95478461675537
"Uninterrupted","f","3Iron",635,0.000320074160741293,4.88378019243397e-05,6.55381995359163
"Interrupted","f","3Iron",635,0.000284275232613726,5.04106905656161e-05,5.63918544705719
"Jumbled","f","3Iron",635,0.000279501112372856,5.09949883923762e-05,5.48095256385316
"Uninterrupted","c","Corn",635,0.00013351429742653,3.11733290590484e-05,4.28296564584513
"Interrupted","c","Corn",635,0.000158885438416109,3.22128055804142e-05,4.9323688375878
"Jumbled","c","Corn",635,0.000113447414941984,3.23607918002543e-05,3.50570578254803
"Uninterrupted","f","Corn",635,0.000335506634344708,5.24528957172599e-05,6.39634151283488
"Interrupted","f","Corn",635,0.000308685655132758,5.35883104854932e-05,5.76031698585313
"Jumbled","f","Corn",635,0.000308514623014743,5.24657536716697e-05,5.88030479740032
"Uninterrupted","c","3Iron",636,0.000115618381197752,2.98969883333201e-05,3.86722501640393
"Interrupted","c","3Iron",636,0.000104245369349967,3.07526030347146e-05,3.38980635988085
"Jumbled","c","3Iron",636,0.000134666181118557,3.06863182281792e-05,4.38847632737165
"Uninterrupted","f","3Iron",636,0.000283284254943755,4.88378019243397e-05,5.80051197600218
"Interrupted","f","3Iron",636,0.00028197254047645,5.04106905656161e-05,5.59350680009879
"Jumbled","f","3Iron",636,0.000251387890678588,5.09949883923762e-05,4.92965874890111
"Uninterrupted","c","Corn",636,0.000147172823224459,3.08768825037173e-05,4.7664404982187
"Interrupted","c","Corn",636,0.000116178323207147,3.24278114367413e-05,3.58267542765821
"Jumbled","c","Corn",636,0.00013421115656705,3.23607918002543e-05,4.14733846425834
"Uninterrupted","f","Corn",636,0.000310965308998736,5.24528957172599e-05,5.92846790909223
"Interrupted","f","Corn",636,0.000342102673066684,5.35883104854932e-05,6.38390480997333
"Jumbled","f","Corn",636,0.000320089774166331,5.24657536716697e-05,6.10092778175742
"Uninterrupted","c","3Iron",637,0.00013214344221758,2.98969883333201e-05,4.41995831634674
"Interrupted","c","3Iron",637,0.000102383900950118,3.07526030347146e-05,3.32927592615633
"Jumbled","c","3Iron",637,0.000110981189613799,3.08178315482231e-05,3.6012004751255
"Uninterrupted","f","3Iron",637,0.000291965926879775,4.88378019243397e-05,5.97827738709644
"Interrupted","f","3Iron",637,0.000296748546338437,5.04106905656161e-05,5.88661934619166
"Jumbled","f","3Iron",637,0.000324235527754195,4.96942531172613e-05,6.52460812700235
"Uninterrupted","c","Corn",637,0.0001332497395559,3.11733290590484e-05,4.27447897218482
"Interrupted","c","Corn",637,0.000118775151872469,3.24278114367413e-05,3.66275572140197
"Jumbled","c","Corn",637,0.000138221660533759,3.21460706675389e-05,4.29979956067649
"Uninterrupted","f","Corn",637,0.000318598355808196,5.24528957172599e-05,6.07398984272587
"Interrupted","f","Corn",637,0.000313764289153915,5.35883104854932e-05,5.85508828905612
"Jumbled","f","Corn",637,0.000329936767705489,5.24657536716697e-05,6.28861199193346
"Uninterrupted","c","3Iron",638,0.000139562342800234,2.96493482569383e-05,4.7070964795179
"Interrupted","c","3Iron",638,0.00011716368708087,3.07526030347146e-05,3.8098786938007
"Jumbled","c","3Iron",638,0.000123385448672648,3.08178315482231e-05,4.00370313140227
"Uninterrupted","f","3Iron",638,0.000285945699351381,4.88378019243397e-05,5.85500755735019
"Interrupted","f","3Iron",638,0.000293866401935027,5.04106905656161e-05,5.82944606863739
"Jumbled","f","3Iron",638,0.000334548010391237,4.96942531172613e-05,6.73212674314308
"Uninterrupted","c","Corn",638,0.000133811161027245,3.11733290590484e-05,4.29248864546292
"Interrupted","c","Corn",638,0.00015543022611628,3.22128055804142e-05,4.82510676470799
"Jumbled","c","Corn",638,0.000127396443854172,3.23607918002543e-05,3.93675298925075
"Uninterrupted","f","Corn",638,0.000318953931008051,5.24528957172599e-05,6.08076878590895
"Interrupted","f","Corn",638,0.000321970061571392,5.35883104854932e-05,6.0082144530112
"Jumbled","f","Corn",638,0.000328992191607671,5.24657536716697e-05,6.27060832226869
"Uninterrupted","c","3Iron",639,0.000143891231669322,2.96493482569383e-05,4.85309931342756
"Interrupted","c","3Iron",639,0.000121008079708071,3.07526030347146e-05,3.93488900993105
"Jumbled","c","3Iron",639,0.0001293126144048,3.06863182281792e-05,4.21401529643437
"Uninterrupted","f","3Iron",639,0.000300854579486116,4.88378019243397e-05,6.16028092239295
"Interrupted","f","3Iron",639,0.000284557360348998,5.04106905656161e-05,5.6447820324661
"Jumbled","f","3Iron",639,0.000269752093651116,4.96942531172613e-05,5.42823519280176
"Uninterrupted","c","Corn",639,0.000121467160865754,3.11733290590484e-05,3.89650911635619
"Interrupted","c","Corn",639,0.000142117141785238,3.24278114367413e-05,4.38256963663654
"Jumbled","c","Corn",639,0.000110315590192815,3.23607918002543e-05,3.40892741048285
"Uninterrupted","f","Corn",639,0.000322360790400617,5.24528957172599e-05,6.14571962124376
"Interrupted","f","Corn",639,0.000355775132789227,5.35883104854932e-05,6.63904365646194
"Jumbled","f","Corn",639,0.000341295597804278,5.24657536716697e-05,6.50511188574748
"Uninterrupted","c","3Iron",640,0.000112832681359965,2.98969883333201e-05,3.77404841256917
"Interrupted","c","3Iron",640,0.000120569820417352,3.07526030347146e-05,3.92063788165342
"Jumbled","c","3Iron",640,0.000126197714212284,3.06863182281792e-05,4.11250751145496
"Uninterrupted","f","3Iron",640,0.000322839277256969,4.88378019243397e-05,6.61043831901191
"Interrupted","f","3Iron",640,0.000329933662804482,5.04106905656161e-05,6.54491456281541
"Jumbled","f","3Iron",640,0.000281218991258055,4.96942531172613e-05,5.65898416049187
"Uninterrupted","c","Corn",640,0.000139252462349618,3.11733290590484e-05,4.46703854072968
"Interrupted","c","Corn",640,0.000151938446180806,3.24278114367413e-05,4.6854363414935
"Jumbled","c","Corn",640,0.000143887399781168,3.23607918002543e-05,4.44634978863641
"Uninterrupted","f","Corn",640,0.000314479801173855,5.24528957172599e-05,5.9954707337611
"Interrupted","f","Corn",640,0.000362983360236065,5.35883104854932e-05,6.77355484708418
"Jumbled","f","Corn",640,0.000307656225640819,5.24657536716697e-05,5.86394369870545
"Uninterrupted","c","3Iron",641,0.000124038206336405,2.98969883333201e-05,4.14885288623421
"Interrupted","c","3Iron",641,0.000102358020550481,3.07526030347146e-05,3.32843435838375
"Jumbled","c","3Iron",641,0.000100607650760606,3.08178315482231e-05,3.2645921437781
"Uninterrupted","f","3Iron",641,0.000337157237513638,4.88378019243397e-05,6.90361204290002
"Interrupted","f","3Iron",641,0.00030261418818828,5.04106905656161e-05,6.00297644791015
"Jumbled","f","3Iron",641,0.000319511201929498,4.96942531172613e-05,6.4295402765298
"Uninterrupted","c","Corn",641,0.000140968586244228,3.11733290590484e-05,4.52208957141553
"Interrupted","c","Corn",641,0.000146715320870969,3.24278114367413e-05,4.52436702850497
"Jumbled","c","Corn",641,0.000121517408221105,3.23607918002543e-05,3.75508142604071
"Uninterrupted","f","Corn",641,0.000314363781279465,5.24528957172599e-05,5.99325884645148
"Interrupted","f","Corn",641,0.000291056810283333,5.35883104854932e-05,5.43134888274048
"Jumbled","f","Corn",641,0.000302302236021451,5.24657536716697e-05,5.76189637745902
"Uninterrupted","c","3Iron",642,0.000115049505875871,2.98969883333201e-05,3.84819716933324
"Interrupted","c","3Iron",642,0.000121674651467588,3.07526030347146e-05,3.9565643054748
"Jumbled","c","3Iron",642,0.000114287421602985,3.08178315482231e-05,3.70848355842787
"Uninterrupted","f","3Iron",642,0.000304028207901918,4.88378019243397e-05,6.2252639537898
"Interrupted","f","3Iron",642,0.000301013787175905,5.04106905656161e-05,5.97122919361909
"Jumbled","f","3Iron",642,0.000329728575909938,4.96942531172613e-05,6.63514501630385
"Uninterrupted","c","Corn",642,0.000125196814779223,3.12459163971732e-05,4.00682166552008
"Interrupted","c","Corn",642,0.000170914835813144,3.22128055804142e-05,5.30580409664978
"Jumbled","c","Corn",642,0.000135629069656811,3.23607918002543e-05,4.19115423670644
"Uninterrupted","f","Corn",642,0.000352099933212177,5.24528957172599e-05,6.71268818236695
"Interrupted","f","Corn",642,0.000268256760741447,5.35883104854932e-05,5.00588203492748
"Jumbled","f","Corn",642,0.000358121283377991,5.24657536716697e-05,6.82581032989847
"Uninterrupted","c","3Iron",643,0.000118073382935453,2.98969883333201e-05,3.94934036897158
"Interrupted","c","3Iron",643,0.000122208973020258,3.07526030347146e-05,3.97393914532385
"Jumbled","c","3Iron",643,0.000120285681489164,3.08178315482231e-05,3.90311957221726
"Uninterrupted","f","3Iron",643,0.000305366975173475,4.88378019243397e-05,6.25267647480439
"Interrupted","f","3Iron",643,0.000248076826401293,5.04106905656161e-05,4.92111541456446
"Jumbled","f","3Iron",643,0.000265349685772227,4.96942531172613e-05,5.33964531363602
"Uninterrupted","c","Corn",643,0.000151887815994106,3.11733290590484e-05,4.87236431201816
"Interrupted","c","Corn",643,0.000125134874335237,3.24278114367413e-05,3.85887510723148
"Jumbled","c","Corn",643,0.000140669148341242,3.23607918002543e-05,4.34690069419553
"Uninterrupted","f","Corn",643,0.000317699692723356,5.24528957172599e-05,6.0568570786992
"Interrupted","f","Corn",643,0.000329292357479412,5.35883104854932e-05,6.14485425078952
"Jumbled","f","Corn",643,0.00032756416140928,5.24657536716697e-05,6.24338999224475
"Uninterrupted","c","3Iron",644,0.000124918569176959,2.98969883333201e-05,4.17829942548888
"Interrupted","c","3Iron",644,0.000100179577005751,3.07526030347146e-05,3.25759666239194
"Jumbled","c","3Iron",644,0.000125231449682205,3.08178315482231e-05,4.0636035499852
"Uninterrupted","f","3Iron",644,0.000315999597394977,4.88378019243397e-05,6.47038943080462
"Interrupted","f","3Iron",644,0.000311359301102741,5.04106905656161e-05,6.17645379599525
"Jumbled","f","3Iron",644,0.000341101368170655,4.96942531172613e-05,6.8640002972934
"Uninterrupted","c","Corn",644,0.000114534973523159,3.12459163971732e-05,3.66559815584481
"Interrupted","c","Corn",644,0.000140332841011283,3.24278114367413e-05,4.32754585627949
"Jumbled","c","Corn",644,0.000118349001778398,3.23607918002543e-05,3.65717262139018
"Uninterrupted","f","Corn",644,0.000283681077130607,5.36593827388493e-05,5.28670034299933
"Interrupted","f","Corn",644,0.000287008099915811,5.35883104854932e-05,5.35579676454824
"Jumbled","f","Corn",644,0.000324144891110563,5.24657536716697e-05,6.17821852210604
"Uninterrupted","c","3Iron",645,0.000152266648070785,2.98969883333201e-05,5.09304303072842
"Interrupted","c","3Iron",645,0.000107165217114201,3.07526030347146e-05,3.48475272136244
"Jumbled","c","3Iron",645,0.000111133670487973,3.08178315482231e-05,3.60614828833991
"Uninterrupted","f","3Iron",645,0.000318954928279597,4.88378019243397e-05,6.53090261461248
"Interrupted","f","3Iron",645,0.000310300383933219,5.04106905656161e-05,6.15544799032901
"Jumbled","f","3Iron",645,0.000335722390215449,4.96942531172613e-05,6.75575884847812
"Uninterrupted","c","Corn",645,0.000146134752606718,3.11733290590484e-05,4.68781349370516
"Interrupted","c","Corn",645,0.000111685665378464,3.24278114367413e-05,3.44413207151937
"Jumbled","c","Corn",645,0.000146821657016496,3.21460706675389e-05,4.5673282602703
"Uninterrupted","f","Corn",645,0.000327826429487622,5.24528957172599e-05,6.24992052402073
"Interrupted","f","Corn",645,0.000320706738149432,5.35883104854932e-05,5.98463984484544
"Jumbled","f","Corn",645,0.000325478225400256,5.24657536716697e-05,6.20363194317377
"Uninterrupted","c","3Iron",646,0.000113493583150178,2.98969883333201e-05,3.79615437798764
"Interrupted","c","3Iron",646,0.000117887567070595,3.05433807940322e-05,3.8596764341696
"Jumbled","c","3Iron",646,0.000122722526433641,3.08178315482231e-05,3.98219213579668
"Uninterrupted","f","3Iron",646,0.00029702716286132,4.88378019243397e-05,6.08191096154325
"Interrupted","f","3Iron",646,0.000305103127146771,5.04106905656161e-05,6.05234968462967
"Jumbled","f","3Iron",646,0.000300599331816386,4.96942531172613e-05,6.04897574588907
"Uninterrupted","c","Corn",646,0.000137787518870088,3.11733290590484e-05,4.42004505226538
"Interrupted","c","Corn",646,0.000113476146911052,3.24278114367413e-05,3.4993464524245
"Jumbled","c","Corn",646,0.000116435166934497,3.23607918002543e-05,3.59803207700195
"Uninterrupted","f","Corn",646,0.000334942178961243,5.24528957172599e-05,6.38558032652196
"Interrupted","f","Corn",646,0.00029862608131246,5.35883104854932e-05,5.57259743042841
"Jumbled","f","Corn",646,0.000291413096882669,5.24657536716697e-05,5.55434881782754
"Uninterrupted","c","3Iron",647,0.000127702116401246,2.98969883333201e-05,4.27140402830885
"Interrupted","c","3Iron",647,0.000124072428264886,3.07526030347146e-05,4.03453418641761
"Jumbled","c","3Iron",647,0.000111063802170414,3.08178315482231e-05,3.60388114902322
"Uninterrupted","f","3Iron",647,0.000309316882267094,4.88378019243397e-05,6.33355454339023
"Interrupted","f","3Iron",647,0.00028314249710086,5.04106905656161e-05,5.61671530232883
"Jumbled","f","3Iron",647,0.000262249557508049,5.09949883923762e-05,5.14265353862215
"Uninterrupted","c","Corn",647,0.000118587276934664,3.12459163971732e-05,3.79528881237716
"Interrupted","c","Corn",647,0.000140071829046756,3.22128055804142e-05,4.34832752139794
"Jumbled","c","Corn",647,0.000123526841686084,3.23607918002543e-05,3.81717612005753
"Uninterrupted","f","Corn",647,0.000326792310345104,5.24528957172599e-05,6.23020532758825
"Interrupted","f","Corn",647,0.000275478279878834,5.35883104854932e-05,5.14064125894411
"Jumbled","f","Corn",647,0.000343417417341552,5.24657536716697e-05,6.5455538767375
"Uninterrupted","c","3Iron",648,0.000133901564343341,2.96493482569383e-05,4.51617226736194
"Interrupted","c","3Iron",648,0.000121383837408218,3.05433807940322e-05,3.97414543683832
"Jumbled","c","3Iron",648,0.000119520400532613,3.08178315482231e-05,3.87828716454595
"Uninterrupted","f","3Iron",648,0.000335054331706552,4.88378019243397e-05,6.8605530655459
"Interrupted","f","3Iron",648,0.000308511168953112,5.04106905656161e-05,6.11995522163189
"Jumbled","f","3Iron",648,0.000327491169812484,4.96942531172613e-05,6.59012157884168
"Uninterrupted","c","Corn",648,0.000115867448569958,3.12459163971732e-05,3.70824292996062
"Interrupted","c","Corn",648,0.00011593838894625,3.24278114367413e-05,3.57527640039531
"Jumbled","c","Corn",648,0.000144373636010666,3.21460706675389e-05,4.49117522025653
"Uninterrupted","f","Corn",648,0.000338993414297542,5.24528957172599e-05,6.46281601162381
"Interrupted","f","Corn",648,0.000350490953229635,5.35883104854932e-05,6.54043671193022
"Jumbled","f","Corn",648,0.000325244182453833,5.24657536716697e-05,6.19917107241438
"Uninterrupted","c","3Iron",649,0.000120169701774815,2.98969883333201e-05,4.01945842955983
"Interrupted","c","3Iron",649,8.45756921911259e-05,3.07418686667329e-05,2.75115651257234
"Jumbled","c","3Iron",649,0.000129344700024202,3.08178315482231e-05,4.19707336714481
"Uninterrupted","f","3Iron",649,0.000297949555797154,4.88378019243397e-05,6.10079782580597
"Interrupted","f","3Iron",649,0.000269372586576011,5.04106905656161e-05,5.3435607319322
"Jumbled","f","3Iron",649,0.000271067963730497,5.09949883923762e-05,5.31558045753024
"Uninterrupted","c","Corn",649,0.00014726300573609,3.11733290590484e-05,4.72400639203931
"Interrupted","c","Corn",649,0.000135576016886658,3.24278114367413e-05,4.18085621199363
"Jumbled","c","Corn",649,0.000128439208181267,3.23607918002543e-05,3.96897606752187
"Uninterrupted","f","Corn",649,0.000341600536889902,5.24528957172599e-05,6.51252008528285
"Interrupted","f","Corn",649,0.00034750130331281,5.35883104854932e-05,6.48464749428668
"Jumbled","f","Corn",649,0.000270856783087004,5.37193194812469e-05,5.04207398199745
"Uninterrupted","c","3Iron",650,9.93779667621621e-05,2.98969883333201e-05,3.3240126281016
"Interrupted","c","3Iron",650,0.000139230038614218,3.05433807940322e-05,4.55843573941957
"Jumbled","c","3Iron",650,0.000125815590324047,3.08178315482231e-05,4.08255818152466
"Uninterrupted","f","3Iron",650,0.000295735004212161,4.88378019243397e-05,6.05545279597797
"Interrupted","f","3Iron",650,0.000320765988888658,5.04106905656161e-05,6.36305484589899
"Jumbled","f","3Iron",650,0.000246487628055961,5.09949883923762e-05,4.83356572530981
"Uninterrupted","c","Corn",650,0.000120074887619194,3.11733290590484e-05,3.85184679479527
"Interrupted","c","Corn",650,0.000126460286878628,3.24278114367413e-05,3.89974781755843
"Jumbled","c","Corn",650,0.000113310495649935,3.23929387597206e-05,3.49799987245469
"Uninterrupted","f","Corn",650,0.000310684630387753,5.24528957172599e-05,5.92311684873331
"Interrupted","f","Corn",650,0.000308370340168813,5.35883104854932e-05,5.75443296075348
"Jumbled","f","Corn",650,0.000318911053976503,5.24657536716697e-05,6.07846131349311
"Uninterrupted","c","3Iron",651,0.000110719286072816,2.98969883333201e-05,3.7033591757943
"Interrupted","c","3Iron",651,0.000120633666280323,3.07526030347146e-05,3.922713994134
"Jumbled","c","3Iron",651,0.00012079814075911,3.08178315482231e-05,3.91974823309963
"Uninterrupted","f","3Iron",651,0.000307770902926849,4.88378019243397e-05,6.30189916007383
"Interrupted","f","3Iron",651,0.000342737867527315,5.04106905656161e-05,6.79891236723284
"Jumbled","f","3Iron",651,0.000258097631475156,4.96942531172613e-05,5.19371185368526
"Uninterrupted","c","Corn",651,0.000142547817738099,3.11733290590484e-05,4.57274927127882
"Interrupted","c","Corn",651,0.000119315102495182,3.24278114367413e-05,3.6794065713604
"Jumbled","c","Corn",651,0.000125768467439666,3.23607918002543e-05,3.88644592554988
"Uninterrupted","f","Corn",651,0.000333049325824824,5.24528957172599e-05,6.34949360317646
"Interrupted","f","Corn",651,0.000355947134830415,5.35883104854932e-05,6.64225334976316
"Jumbled","f","Corn",651,0.000324464682634149,5.24657536716697e-05,6.18431376521621
"Uninterrupted","c","3Iron",652,0.000105270170838293,2.98969883333201e-05,3.52109616074505
"Interrupted","c","3Iron",652,0.000126612467835737,3.05433807940322e-05,4.14533245974117
"Jumbled","c","3Iron",652,0.000107274810950056,3.08178315482231e-05,3.48093313386422
"Uninterrupted","f","3Iron",652,0.000275916843645924,4.88378019243397e-05,5.64965728951886
"Interrupted","f","3Iron",652,0.000260122211831789,5.04106905656161e-05,5.1600604735459
"Jumbled","f","3Iron",652,0.000284549601992379,4.96942531172613e-05,5.7260062108377
"Uninterrupted","c","Corn",652,0.000131040848908221,3.11733290590484e-05,4.20362062261632
"Interrupted","c","Corn",652,0.000130243591652429,3.22128055804142e-05,4.04322409382493
"Jumbled","c","Corn",652,0.000135003189001314,3.23607918002543e-05,4.17181352775962
"Uninterrupted","f","Corn",652,0.000334749947316876,5.24528957172599e-05,6.38191548320419
"Interrupted","f","Corn",652,0.000337183519383807,5.35883104854932e-05,6.29210953525181
"Jumbled","f","Corn",652,0.000329861428222105,5.24657536716697e-05,6.28717601745275
"Uninterrupted","c","3Iron",653,0.000106414737317583,2.98969883333201e-05,3.55937983221487
